Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Cluster427	1.196423533907687e-09	3.545723155149144e-09	0.36789743115490076
Cluster282	1.1805669516007618e-09	3.671718363224441e-09	0.37390445818921814
Cluster195	1.4036263921989386e-09	4.571870317931526e-09	0.3794165079939019
Cluster441	1.2800298769270253e-09	4.279571284488708e-09	0.38243097229355144
Cluster80	1.162172958805575e-09	3.956886362429492e-09	0.3844901554153696
Cluster245	1.1191031076704168e-09	3.9292434925493045e-09	0.38789336662790164
Cluster165	1.2762822666850686e-09	4.595833455257499e-09	0.39061971697770304
Cluster6	1.1385805054122342e-09	4.217216026246699e-09	0.39358631299736413
Cluster298	1.0415514259144e-09	3.9455684144922556e-09	0.3958976380464482
Cluster294	1.0234389510104191e-09	3.964970983539901e-09	0.3981570859878535
Cluster415	1.1740388058310146e-09	4.624106690418803e-09	0.3997882354461658
Cluster78	9.477869492951972e-10	3.8597314486960704e-09	0.40301230134277594
Cluster431	1.063540273630706e-09	4.352508418228671e-09	0.40347945047238554
Cluster21	9.507124115142191e-10	3.9293864796936175e-09	0.4044097142400615
Cluster226	8.862799272277022e-10	3.912263670358463e-09	0.410391151968987
Cluster323	9.369880232782127e-10	4.14673218174208e-09	0.4106169764689693
Cluster154	8.593536138855076e-10	3.8406053752049206e-09	0.41147407901729116
Cluster191	9.61437396363805e-10	4.439906173391698e-09	0.4142816591928184
Cluster321	7.157431037127099e-10	3.5414165340877794e-09	0.419916754976945
Cluster301	9.031750686132926e-10	4.492077642387212e-09	0.4203260087940379
Cluster244	7.641659119003522e-10	3.803983239044609e-09	0.4203939669409009
Cluster397	7.799896101400586e-10	3.8891184332739785e-09	0.420522523640746
Cluster318	7.015804400704393e-10	3.6815935596986755e-09	0.4244334660707112
Cluster263	6.968765630399834e-10	3.72912678204049e-09	0.42587974146621044
Cluster370	6.784697657428326e-10	3.686164848439291e-09	0.4269838032319865
Cluster344	6.790827036188559e-10	3.773458341618517e-09	0.4285908265278768
Cluster398	6.612204851606205e-10	3.8657701640607015e-09	0.43209420857517084
Cluster101	6.275221013847168e-10	3.970485728699437e-09	0.4372100064159718
Cluster315	5.471851659071327e-10	3.506813908835929e-09	0.4380027774937405
Cluster103	5.528265043709296e-10	3.746135857422161e-09	0.44134009326499074
